timestamp,cpu usage,memory usage,virtual memory usage,read bytes,written bytes
1707302715567052,0,12288,34468835328,16384,0
1707302716580450,0,12288,34468835328,16384,0
1707302717593768,15.876764,3072000,34470285312,16384,0
1707302718602408,69.847725,91918336,35380785152,2437120,73728
1707302719633250,64.5082,111357952,35428827136,2461696,73728
1707302720653956,69.38585,111489024,35428827136,2461696,73728
1707302721670838,67.65097,111648768,35428827136,2461696,73728
1707302722688354,63.419216,111730688,35428827136,2461696,73728
1707302723704540,64.103065,112074752,35428827136,2461696,73728
1707302724722125,65.02077,112164864,35428827136,2461696,73728
1707302725740340,63.944595,111497216,35419127808,2461696,73728
1707302726756324,68.281906,113078272,35440910336,2461696,73728
1707302727773429,68.10734,113381376,35440910336,2461696,73728
1707302728789204,64.57774,113471488,35440910336,2461696,73728
1707302729808963,56.707447,113950720,35445264384,2461696,77824
1707302730826214,59.692,114257920,35445264384,2461696,81920
1707302731869457,61.53165,115236864,35447775232,2461696,86016
1707302732895961,69.929634,116809728,35448619008,2461696,90112
1707302733927458,70.83297,117002240,35448619008,2461696,94208
1707302734944276,72.10262,117334016,35448619008,2461696,98304
1707302735960612,74.078835,117809152,35448750080,2461696,102400
1707302736979018,75.157326,118128640,35448750080,2461696,106496
1707302737995843,76.23493,118382592,35448750080,2461696,110592
1707302739012756,77.71997,118882304,35448750080,2461696,114688
1707302740028441,77.873764,119218176,35448750080,2461696,118784
1707302741048422,78.59538,119472128,35448750080,2461696,122880
1707302742062093,79.613205,119857152,35448815616,2461696,126976
1707302743078225,79.14127,120213504,35448815616,2461696,131072
1707302744096111,80.4106,120672256,35448881152,2461696,135168
1707302745113637,81.1768,121057280,35448881152,2461696,139264
1707302746133879,81.849106,121376768,35448881152,2461696,143360
1707302747160664,83.83478,121856000,35448946688,2461696,147456
1707302748176792,82.305504,122150912,35448946688,2461696,151552
1707302749193746,82.24159,122605568,35449012224,2461696,155648
1707302750210992,84.52534,122990592,35449143296,2461696,159744
1707302751227521,84.31603,123338752,35449143296,2461696,163840
1707302752239465,85.17263,123744256,35449208832,2461696,167936
1707302753256191,87.17546,124125184,35449208832,2461696,172032
1707302754272842,87.16304,124755968,35449798656,2461696,176128
1707302755289080,88.92782,125374464,35450322944,2461696,180224
1707302756304561,90.08987,125722624,35450322944,2461696,184320
1707302757320582,90.16239,126070784,35450388480,2461696,188416
1707302758339028,98.870415,126431232,35451437056,2461696,192512
1707302759355611,98.484184,126758912,35451502592,2461696,196608
1707302760372481,103.051445,127102976,35451502592,2461696,200704
1707302761388637,102.054985,127488000,35451502592,2461696,204800
1707302762406028,102.28648,127868928,35451568128,2461696,208896
1707302763423672,104.5422,128262144,35451568128,2461696,212992
1707302764439068,104.40251,128753664,35451846656,2461696,217088
1707302765458808,105.95441,129105920,35451846656,2461696,221184
1707302766475897,107.38715,129437696,35451846656,2461696,225280
1707302767491111,105.90225,129761280,35451912192,2461696,229376
1707302768503578,107.7656,130191360,35451912192,2461696,233472
1707302769514556,107.24424,130670592,35451912192,2461696,237568
1707302770531979,107.6108,131153920,35452043264,2461696,241664
1707302771547890,102.71508,131637248,35452174336,2461696,245760
1707302772564344,103.57092,131932160,35452256256,2461696,249856
1707302773581763,104.95644,132341760,35452256256,2461696,253952
1707302774599293,109.543465,132812800,35454943232,2461696,262144
1707302775618231,112.88363,133148672,35454943232,2461696,266240
1707302776640361,113.57565,133529600,35455008768,2461696,270336
1707302777656861,116.09594,134017024,35455139840,2461696,274432
1707302778679079,98.73547,134402048,35455205376,2461696,278528
1707302779695519,99.996994,134639616,35455205376,2461696,282624
1707302780709422,105.34036,134991872,35455205376,2461696,286720
1707302781724616,106.08434,135335936,35455664128,2461696,290816
1707302782740973,104.48101,135630848,35455926272,2461696,294912
1707302783758566,108.00068,135892992,35455991808,2461696,299008
1707302784775070,108.63491,136310784,35455991808,2461696,303104
1707302785789174,108.644516,136699904,35455991808,2461696,307200
1707302786807224,110.47924,136941568,35456057344,2461696,311296
1707302787826977,110.74114,137805824,35457105920,2461696,315392
1707302788841669,108.18882,138125312,35457105920,2461696,319488
1707302789859554,107.27212,138571776,35457171456,2461696,323584
1707302790872517,109.89881,138813440,35457171456,2461696,327680
1707302791887735,107.8149,139276288,35457376256,2461696,331776
1707302792903041,105.54009,139575296,35457376256,2461696,335872
1707302793919918,107.26964,139952128,35457376256,2461696,339968
1707302794936251,107.5737,140357632,35457441792,2461696,344064
1707302795954356,107.42332,140681216,35457441792,2461696,348160
1707302796969880,107.624664,141029376,35457507328,2461696,352256
1707302797985037,107.56794,141623296,35457572864,2461696,356352
1707302799000801,106.19768,141811712,35457572864,2461696,360448
1707302800015931,106.440094,142123008,35457638400,2465792,364544
1707302801028119,106.11283,142348288,35457638400,2465792,368640
1707302802042286,105.98901,142684160,35457703936,2465792,372736
1707302803055315,106.09026,143032320,35466092544,2465792,376832
1707302804068108,105.734276,143405056,35466092544,2465792,380928
1707302805084584,105.63402,143691776,35466158080,2465792,385024
1707302806098920,106.72592,144007168,35466158080,2465792,389120
1707302807109623,105.60917,144515072,35466223616,2465792,393216
1707302808123807,106.56196,144805888,35466223616,2465792,397312
1707302809137900,106.30129,145104896,35466223616,2465792,401408
1707302810151485,106.262825,145428480,35466289152,2465792,405504
1707302811161789,105.81782,145743872,35466289152,2465792,409600
1707302812174377,105.57946,146087936,35466354688,2465792,413696
1707302813188986,106.00844,146423808,35466354688,2465792,417792
1707302814197877,104.88462,146714624,35466354688,2465792,421888
1707302815209397,104.71967,147095552,35467468800,2465792,425984
1707302816221855,103.47972,147390464,35467468800,2465792,430080
