timestamp,cpu usage,memory usage,virtual memory usage,read bytes,written bytes
1709820978886726,0,168882176,36068642816,71335936,360448
1709820979907404,0,168882176,36068642816,71335936,360448
1709820980939932,61.06664,168923136,36068642816,71335936,360448
1709820981970973,65.79467,168951808,36068642816,71335936,360448
1709820982986710,65.986404,169488384,36068646912,71503872,360448
1709820984004305,62.050606,169504768,36068646912,71503872,360448
1709820985022451,62.30842,169504768,36068646912,71503872,360448
1709820986050818,61.927483,169504768,36068646912,71503872,364544
1709820987073202,62.094734,169504768,36068646912,71503872,368640
1709820988089959,64.086945,169508864,36068646912,71503872,372736
1709820989107474,62.09983,169508864,36068646912,71503872,376832
1709820990124242,64.342896,169508864,36068646912,71503872,380928
1709820991142227,61.986404,169508864,36068646912,71503872,385024
1709820992159181,61.418396,169508864,36068646912,71503872,389120
1709820993175968,62.16864,169508864,36068646912,71503872,393216
1709820994193697,62.083675,169508864,36068646912,71503872,397312
1709820995208807,85.62721,169582592,36068646912,71503872,401408
1709820996225400,109.907364,169598976,36068646912,71503872,405504
1709820997242345,111.30296,169611264,36068646912,71503872,409600
1709820998259452,110.85025,169615360,36068646912,71503872,413696
1709820999275504,111.00477,169619456,36068646912,71503872,417792
1709821000292257,110.4788,169619456,36068646912,71503872,421888
1709821001310825,110.308495,169619456,36068646912,71503872,425984
1709821002335754,109.03019,169627648,36068646912,71503872,430080
1709821003356156,108.593445,169627648,36068646912,71503872,434176
1709821004388660,108.98688,169627648,36068646912,71503872,438272
1709821005405236,109.47144,169725952,36068646912,71503872,442368
1709821006418758,111.08359,169754624,36068646912,71503872,446464
1709821007445962,110.64449,169771008,36068646912,71503872,450560
1709821008460581,111.63554,169783296,36068646912,71503872,454656
1709821009477754,112.6761,169783296,36068646912,71503872,458752
1709821010500046,110.3389,169783296,36068646912,71503872,462848
1709821011513246,110.83867,170307584,36071268352,71503872,466944
1709821012530216,111.44129,170311680,36071268352,71503872,471040
1709821013549355,111.257385,170311680,36071268352,71503872,475136
1709821014564330,111.68325,170315776,36071268352,71503872,479232
1709821015581284,111.27535,170348544,36071268352,71503872,483328
1709821016598248,110.73237,170348544,36071268352,71503872,487424
1709821017610668,109.90524,170745856,36071268352,71503872,491520
1709821018622981,110.54626,170754048,36071268352,71503872,495616
1709821019641382,110.08815,170754048,36071268352,71503872,499712
1709821020663121,109.783585,170754048,36071268352,71503872,503808
1709821021673903,110.39401,170754048,36071268352,71503872,507904
1709821022698521,110.56096,170758144,36071268352,71503872,512000
1709821023715022,111.117935,170758144,36071268352,71503872,516096
1709821024735285,109.566444,170778624,36071268352,71503872,524288
1709821025753877,110.0367,171225088,36071268352,71507968,528384
1709821026772037,109.9774,171229184,36071268352,71507968,532480
1709821027788702,109.72212,171229184,36071268352,71507968,536576
1709821028804297,109.7128,171233280,36071268352,71507968,540672
1709821029818099,110.29262,171233280,36071268352,71507968,544768
1709821030837107,111.175,171233280,36071268352,71507968,548864
1709821031846264,110.023705,171233280,36071268352,71507968,552960
1709821032861690,110.5341,171237376,36071268352,71507968,557056
1709821033874327,110.5173,171237376,36071268352,71507968,561152
1709821034891292,109.645584,171270144,36071268352,71507968,565248
1709821035905119,110.7459,171278336,36071268352,71507968,569344
1709821036915420,109.82319,171319296,36071268352,71507968,573440
1709821037929356,108.87543,171716608,36071268352,71507968,577536
1709821038942859,109.2274,171724800,36071268352,71507968,581632
1709821039956198,108.489845,171728896,36071268352,71507968,585728
1709821040996802,102.305916,171728896,36071268352,71507968,589824
1709821042013333,105.351204,171728896,36071268352,71507968,593920
1709821043030548,102.95309,171728896,36071268352,71507968,598016
1709821044044254,110.97066,171728896,36071268352,71507968,602112
1709821045060282,110.874695,172163072,36071268352,71507968,606208
1709821046075465,108.01183,172167168,36071268352,71507968,610304
1709821047084369,109.77387,172548096,36071989248,71507968,614400
1709821048097536,108.62071,172548096,36071989248,71507968,618496
1709821049110852,109.54111,172535808,36071452672,71507968,622592
1709821050122368,109.22946,172548096,36071452672,71507968,626688
1709821051133959,109.07993,172556288,36071452672,71507968,630784
1709821052149466,110.08898,172556288,36071452672,71507968,634880
1709821053159570,109.359535,172556288,36071452672,71507968,638976
1709821054172934,109.55396,172556288,36071452672,71507968,643072
1709821055184931,108.49451,173170688,36071452672,71507968,647168
1709821056197928,108.64055,173453312,36072050688,71507968,651264
1709821057216102,109.03096,173481984,36072050688,71507968,655360
1709821058230253,109.75253,173506560,36072050688,71507968,659456
1709821059242263,108.981064,173916160,36072771584,71507968,663552
1709821060251304,108.69561,173924352,36072771584,71507968,667648
1709821061260589,109.71016,173924352,36072771584,71507968,671744
1709821062273215,109.12212,174157824,36073361408,71507968,675840
1709821063287640,108.699394,175284224,36075196416,71507968,679936
1709821064300587,109.40159,175587328,36075851776,71507968,684032
1709821065318061,108.02999,181198848,36085288960,71507968,688128
1709821066329730,82.11868,181383168,36085288960,71507968,692224
1709821067346880,64.24146,181448704,36086362112,71507968,692224
