timestamp,cpu usage,memory usage,virtual memory usage,read bytes,written bytes
1709820595637864,113.013374,201637888,35516325888,79855616,1269760
1709820596654960,115.62296,201637888,35516325888,79855616,1273856
1709820597673773,113.10349,201637888,35516325888,79855616,1277952
1709820598689725,110.253624,201822208,35518947328,79855616,1282048
1709820599706062,112.66667,201842688,35518947328,79855616,1290240
1709820600724132,111.69945,201842688,35518947328,79855616,1294336
1709820601737871,114.27626,201842688,35518947328,79855616,1298432
1709820602749826,111.83157,201850880,35518947328,79855616,1302528
1709820603769899,113.19402,201850880,35518947328,79855616,1306624
1709820604779437,111.61726,201850880,35518947328,79855616,1310720
1709820605795237,114.04234,201850880,35518947328,79855616,1314816
1709820606810916,111.85597,201850880,35518947328,79855616,1318912
1709820607825335,111.4901,201859072,35518947328,79855616,1323008
1709820608843145,109.35491,201908224,35518947328,79855616,1327104
1709820609858664,110.39835,201916416,35518947328,79855616,1331200
1709820610873979,109.42003,201916416,35518947328,79855616,1335296
1709820611890855,110.70306,201916416,35518947328,79855616,1339392
1709820612909849,111.38712,201940992,35518947328,79855616,1343488
1709820613931597,111.08845,201940992,35518947328,79855616,1347584
1709820614948570,109.88643,201945088,35518947328,79855616,1351680
1709820615962340,110.65802,201945088,35518947328,79855616,1355776
1709820616980903,109.311455,201945088,35518947328,79855616,1359872
1709820617994828,110.076385,202149888,35518947328,79855616,1363968
1709820619004626,109.23278,202153984,35518947328,79855616,1368064
1709820620015461,110.69075,202166272,35518947328,79855616,1372160
1709820621033321,110.945076,202166272,35518947328,79855616,1376256
1709820622049199,109.851425,202166272,35518947328,79855616,1380352
1709820623064857,109.3601,202166272,35518947328,79855616,1384448
1709820624085039,111.1601,202166272,35518947328,79855616,1388544
1709820625100280,110.011055,202166272,35518947328,79855616,1392640
1709820626115807,110.699844,202166272,35518947328,79855616,1396736
1709820627131574,110.09226,202166272,35518947328,79855616,1400832
1709820628145466,110.05038,202375168,35521044480,79855616,1404928
1709820629160366,108.44823,202375168,35521044480,79855616,1409024
1709820630171572,108.73893,202375168,35521044480,79855616,1413120
1709820631188386,108.32163,202375168,35521044480,79855616,1417216
1709820632202026,109.41797,202375168,35521044480,79855616,1421312
1709820633221605,109.09831,202416128,35521044480,79855616,1425408
1709820634235897,109.410034,202416128,35521044480,79855616,1429504
1709820635246727,109.644165,202416128,35521044480,79855616,1433600
1709820636258907,109.1759,202416128,35521044480,79855616,1437696
1709820637271546,109.43239,202416128,35521044480,79855616,1441792
1709820638280527,108.3451,202485760,35521044480,79855616,1445888
1709820639291701,108.56655,202522624,35521044480,79855616,1449984
1709820640310281,107.059326,202522624,35521044480,79855616,1454080
1709820641326128,108.16917,202522624,35521044480,79855616,1458176
1709820642342091,109.01921,202522624,35521044480,79855616,1462272
1709820643358969,108.1629,202715136,35521044480,79855616,1466368
1709820644373787,107.92169,202846208,35521110016,79855616,1470464
1709820645388186,108.61521,202874880,35521110016,79855616,1474560
1709820646402481,109.17786,202874880,35521110016,79855616,1478656
1709820647412952,108.556046,202874880,35521110016,79855616,1482752
1709820648427872,107.5694,203194368,35521110016,79855616,1486848
1709820649443336,106.844604,203206656,35521110016,79855616,1490944
1709820650461777,107.77043,203210752,35521110016,79855616,1495040
1709820651477474,107.43792,203210752,35521110016,79855616,1499136
1709820652492458,107.67234,203210752,35521110016,79855616,1503232
1709820653505631,107.40296,203407360,35521110016,79855616,1507328
1709820654518711,108.29467,203407360,35521110016,79855616,1511424
1709820655529285,107.24001,203407360,35521110016,79855616,1515520
1709820656546229,108.016556,203407360,35521110016,79855616,1519616
1709820657555879,106.679886,203407360,35521110016,79855616,1523712
1709820658571514,107.25401,203735040,35522158592,79855616,1527808
1709820659581368,108.23641,203743232,35522158592,79855616,1531904
1709820660591515,106.74371,203747328,35522158592,79855616,1536000
1709820661607324,106.05316,203747328,35522158592,79855616,1540096
1709820662621670,106.894104,203751424,35522158592,79855616,1544192
1709820663639388,107.49591,203751424,35522158592,79855616,1548288
1709820664661244,106.91859,203759616,35522158592,79855616,1552384
1709820665672988,107.7968,203759616,35522158592,79855616,1556480
1709820666689236,106.86427,203759616,35522158592,79855616,1560576
1709820667698875,107.927925,203759616,35522158592,79855616,1564672
1709820668710559,106.382256,204496896,35522158592,79855616,1568768
1709820669723299,107.05944,204525568,35522158592,79855616,1572864
1709820670739087,107.12042,204566528,35522158592,79855616,1581056
1709820671752373,107.10501,204570624,35522158592,79855616,1585152
1709820672771076,106.8006,204574720,35522158592,79855616,1589248
1709820673788127,106.78011,204713984,35522289664,79855616,1593344
1709820674797216,106.944954,204713984,35522289664,79855616,1597440
1709820675807938,106.80297,204713984,35522289664,79855616,1601536
1709820676823265,106.30468,204713984,35522289664,79855616,1605632
1709820677834133,107.50939,205074432,35522289664,79855616,1609728
1709820678849206,104.43889,205357056,35522289664,79855616,1613824
1709820679867899,57.15799,205357056,35522289664,79855616,1613824
1709820680886526,54.144558,205369344,35522826240,79855616,1613824
