timestamp,cpu usage,memory usage,virtual memory usage,read bytes,written bytes
1709820691557471,0,205369344,35522826240,79855616,1613824
1709820692575177,0,205369344,35522826240,79855616,1613824
1709820693607305,59.138954,205369344,35522826240,79855616,1613824
1709820694628589,65.238464,205398016,35522826240,79855616,1613824
1709820695650546,64.93561,205406208,35522826240,79855616,1613824
1709820696665020,68.452324,205406208,35522826240,79855616,1613824
1709820697691530,64.99513,205414400,35522826240,79855616,1613824
1709820698709740,60.508633,205426688,35522826240,79855616,1613824
1709820699727168,58.318054,205426688,35522826240,79855616,1613824
1709820700744252,57.797775,205426688,35522826240,79855616,1622016
1709820701762097,58.251728,205426688,35522826240,79855616,1626112
1709820702777564,59.900703,205426688,35522826240,79855616,1630208
1709820703797257,57.51374,205426688,35522826240,79855616,1634304
1709820704814096,57.08272,205426688,35522826240,79855616,1638400
1709820705842412,59.090595,205426688,35522826240,79855616,1642496
1709820706864439,55.255585,205426688,35522826240,79855616,1646592
1709820707881377,58.251755,205426688,35522826240,79855616,1650688
1709820708896780,65.15304,205443072,35522826240,79855616,1654784
1709820709915867,102.85455,205443072,35522826240,79855616,1658880
1709820710937914,103.460434,205443072,35522826240,79855616,1662976
1709820711956307,101.721504,205443072,35522826240,79855616,1667072
1709820712978556,105.26975,205443072,35522826240,79855616,1671168
1709820714000512,106.41575,205447168,35522826240,79855616,1675264
1709820715025050,101.443016,205451264,35522826240,79855616,1679360
1709820716046236,102.79909,205451264,35522826240,79855616,1683456
1709820717064576,98.25561,205451264,35522826240,79855616,1687552
1709820718085144,98.250565,205451264,35522826240,79855616,1691648
1709820719101140,107.451935,205451264,35522826240,79855616,1695744
1709820720117535,112.76699,205451264,35522826240,79855616,1699840
1709820721133204,112.29394,205451264,35522826240,79855616,1703936
1709820722155720,114.317406,205451264,35522826240,79855616,1708032
1709820723184025,112.90745,205451264,35522826240,79855616,1712128
1709820724202662,111.42914,205451264,35522826240,79855616,1716224
1709820725216828,113.37406,205451264,35522826240,79855616,1720320
1709820726232474,113.06444,205451264,35522826240,79855616,1724416
1709820727247240,113.87184,205451264,35522826240,79855616,1728512
1709820728266227,114.31067,205451264,35522826240,79855616,1732608
1709820729287760,113.28048,205451264,35522826240,79855616,1736704
1709820730305361,112.00066,205455360,35522826240,79855616,1740800
1709820731321966,112.6648,205455360,35522826240,79855616,1744896
1709820732339440,112.48439,205455360,35522826240,79855616,1748992
1709820733356725,112.14502,205455360,35522826240,79855616,1753088
1709820734368530,112.705765,205455360,35522826240,79855616,1757184
1709820735384900,112.76408,205455360,35522826240,79855616,1761280
1709820736399948,112.61618,205455360,35522826240,79855616,1765376
1709820737415251,112.68774,205455360,35522826240,79855616,1769472
1709820738439349,111.19364,205455360,35522826240,79855616,1773568
1709820739456562,109.68993,205684736,35522826240,79855616,1777664
1709820740472724,109.91051,205910016,35522826240,79855616,1781760
1709820741492428,109.81354,205910016,35522826240,79855616,1785856
1709820742505567,110.51119,205910016,35522826240,79855616,1789952
1709820743522050,110.13329,205910016,35522826240,79855616,1794048
1709820744540135,111.31305,205910016,35522826240,79855616,1798144
1709820745555887,110.694626,205910016,35522826240,79855616,1802240
1709820746567989,111.19741,205910016,35522826240,79855616,1806336
1709820747580714,110.067665,205910016,35522826240,79855616,1810432
1709820748597922,111.3516,205914112,35522826240,79855616,1814528
1709820749613355,109.11814,206110720,35522826240,79855616,1818624
1709820750628273,110.16695,206307328,35522826240,79855616,1822720
1709820751644186,110.35972,206307328,35522826240,79855616,1826816
1709820752654931,110.631096,206307328,35522826240,79855616,1830912
1709820753666536,109.47933,206307328,35522826240,79855616,1835008
1709820754687465,110.30538,206307328,35522826240,79855616,1839104
1709820755698405,110.1389,206307328,35522826240,79855616,1843200
1709820756716613,109.647675,206307328,35522826240,79855616,1847296
1709820757734193,110.62642,206307328,35522826240,79855616,1851392
1709820758749466,110.14624,206307328,35522826240,79855616,1855488
1709820759763316,108.338684,206508032,35524923392,79855616,1863680
1709820760774627,109.82552,206704640,35524923392,79855616,1867776
1709820761803735,109.49176,206704640,35524923392,79855616,1871872
1709820762821423,110.383095,206704640,35524923392,79855616,1875968
1709820763838597,109.38719,206704640,35524923392,79855616,1880064
1709820764849213,108.93097,206704640,35524923392,79855616,1884160
1709820765857778,109.797485,206704640,35524923392,79855616,1888256
1709820766870421,108.36947,206704640,35524923392,79855616,1892352
1709820767883452,108.45022,206704640,35524923392,79855616,1896448
1709820768893600,108.98634,207097856,35524923392,79855616,1900544
1709820769910232,108.28911,207097856,35524923392,79855616,1904640
1709820770925751,107.89379,207138816,35524923392,79855616,1908736
1709820771941016,108.31212,207138816,35524923392,79855616,1912832
1709820772958080,108.47594,207138816,35524923392,79855616,1916928
1709820773978118,108.92594,207138816,35524923392,79855616,1921024
1709820774991294,109.06884,207183872,35524923392,79855616,1925120
1709820776006723,108.47838,207183872,35524923392,79855616,1929216
1709820777021094,108.56739,207183872,35524923392,79855616,1933312
1709820778032989,108.246735,207183872,35524923392,79855616,1937408
1709820779044701,107.90551,207384576,35524923392,79855616,1941504
1709820780057908,108.15125,207384576,35524923392,79855616,1945600
1709820781070180,107.35108,207388672,35524923392,79855616,1949696
1709820782089309,108.98957,207388672,35524923392,79855616,1953792
1709820783102943,107.77716,207392768,35524923392,79855616,1957888
1709820784113833,107.6034,207360000,35524386816,79855616,1961984
1709820785131844,108.934044,207364096,35524386816,79855616,1966080
1709820786144796,107.17039,207560704,35524386816,79855616,1970176
1709820787158142,108.043175,207560704,35524386816,79855616,1974272
1709820788170415,108.78998,207560704,35524386816,79855616,1978368
1709820789184196,106.78775,207761408,35524386816,79855616,1982464
1709820790195732,108.2658,207765504,35524386816,79855616,1986560
1709820791205713,107.51813,207765504,35524386816,79855616,1990656
1709820792217796,107.28191,207765504,35524386816,79855616,1994752
1709820793230952,107.813126,207765504,35524386816,79855616,1998848
1709820794240675,107.86455,208596992,35526287360,79855616,2002944
1709820795253819,108.857056,208596992,35526287360,79855616,2007040
1709820796265882,106.88035,208789504,35526287360,79855616,2011136
1709820797276526,107.29835,208789504,35526287360,79855616,2015232
1709820798288523,107.55719,208789504,35526287360,79855616,2019328
1709820799302696,106.8494,209190912,35526287360,79855616,2023424
1709820800321049,107.69639,209195008,35526287360,79855616,2027520
1709820801333652,107.26912,209195008,35526287360,79855616,2031616
1709820802346683,107.56948,209195008,35526287360,79855616,2035712
1709820803356928,108.21771,209195008,35526287360,79855616,2039808
1709820804373065,107.57756,209264640,35526352896,79855616,2043904
1709820805381960,107.519684,209264640,35526352896,79855616,2048000
1709820806395215,107.18904,209268736,35526352896,79855616,2052096
1709820807408079,107.178444,209268736,35526352896,79855616,2056192
1709820808421889,107.32004,209268736,35526352896,79855616,2060288
1709820809432818,107.19865,209883136,35526877184,79855616,2064384
1709820810446520,107.19231,209895424,35526877184,79855616,2068480
1709820811465899,74.83535,209920000,35526877184,79855616,2072576
1709820812483174,66.18626,209928192,35526877184,79855616,2072576
1709820813503402,63.18968,209997824,35526877184,79855616,2072576
1709820814523976,57.778942,210038784,35526877184,79855616,2072576
