timestamp,cpu usage,memory usage,virtual memory usage,read bytes,written bytes
1709287772750265,105.22579,136744960,35469258752,62238720,303104
1709287773771997,108.972496,137109504,35469324288,62238720,307200
1709287774786785,107.91177,137846784,35470372864,62238720,311296
1709287775800028,107.222466,138211328,35470372864,62238720,315392
1709287776816239,102.188156,138596352,35470438400,62238720,323584
1709287777828321,106.41147,138883072,35470503936,62238720,327680
1709287778846777,107.23674,139186176,35470503936,62242816,331776
1709287779866783,107.05476,139591680,35470503936,62242816,335872
1709287780885373,106.24295,139915264,35470569472,62242816,339968
1709287781900674,106.61413,140288000,35470569472,62242816,344064
1709287782918025,105.99924,140627968,35470635008,62242816,348160
1709287783934860,106.37765,141135872,35470700544,62242816,352256
1709287784949347,105.339226,141410304,35470700544,62242816,356352
1709287785968762,105.318825,141692928,35470766080,62242816,360448
1709287786986255,105.01776,142016512,35470766080,62242816,364544
1709287788002741,105.44209,142323712,35470831616,62242816,368640
1709287789018187,104.766525,142692352,35470831616,62242816,372736
1709287790034502,105.04426,142995456,35470831616,62242816,376832
1709287791049984,105.101326,143380480,35470897152,62242816,380928
1709287792066196,104.20009,143732736,35470897152,62242816,385024
1709287793076747,103.74074,144277504,35470962688,62242816,389120
1709287794090876,104.51186,144609280,35470962688,62242816,393216
1709287795104169,104.252716,144809984,35470962688,62242816,397312
1709287796117981,103.44111,145268736,35471028224,62242816,401408
1709287797133245,103.367935,145539072,35471028224,62242816,405504
1709287798148562,103.38094,145838080,35471093760,62242816,409600
1709287799169615,101.78176,146190336,35471093760,62242816,413696
1709287800179890,102.632385,146554880,35471093760,62242816,417792
1709287801192183,101.71397,146804736,35471159296,62242816,421888
1709287802214182,89.503136,147042304,35470622720,62656512,425984
1709287803230530,57.415527,147042304,35470622720,62656512,425984
1709287804249580,55.619656,147066880,35470622720,62681088,425984
1709287805267896,51.45502,147197952,35470622720,62681088,425984
1709287806285118,53.754322,147283968,35470647296,62681088,425984
1709287807306119,13.672013,144674816,35463540736,63389696,425984
1709287808335891,0,0,0,65781760,430080
